upload_date,inquiry
2019-03-21,1075
2019-03-21,2052
2019-03-21,779
2019-03-21,293
2019-03-21,284
2019-03-20,847
2019-03-20,1168
2019-03-20,386
2019-03-20,236
2019-03-20,8475
2019-03-20,2113
2019-03-20,1829
2019-03-20,250
2019-03-20,599
2019-03-20,371
2019-03-20,670
2019-03-20,398
2019-03-20,983
2019-03-19,773
2019-03-19,469
2019-03-19,510
2019-03-19,732
2019-03-19,1682
2019-03-19,715
2019-03-19,2159
2019-03-19,1965
2019-03-18,1170
2019-03-18,2149
2019-03-18,1587
2019-03-18,926
2019-03-18,1217
2019-03-18,873
2019-03-18,8039
2019-03-18,830
2019-03-18,933
2019-03-18,153
2019-03-18,199
2019-03-18,9585
2019-03-18,7118
2019-03-15,803
2019-03-15,840
2019-03-15,816
2019-03-15,746
2019-03-15,624
2019-03-15,3285
2019-03-15,536
2019-03-15,8358
2019-03-15,634
2019-03-15,1218
2019-03-15,1173
2019-03-15,1401
2019-03-15,9849
2019-03-15,10090
2019-03-15,2390
2019-03-15,1055
2019-03-15,1214
2019-03-15,3105
2019-03-15,1462
2019-03-15,1449
2019-03-15,436
2019-03-15,222
2019-03-15,525
2019-03-14,248
2019-03-14,525
2019-03-14,357
2019-03-14,336
2019-03-14,1377
2019-03-14,1485
2019-03-14,257
2019-03-14,4592
2019-03-14,832
2019-03-14,7191
2019-03-14,2326
2019-03-14,1667
2019-03-14,267
2019-03-14,1053
2019-03-14,2069
2019-03-14,605
2019-03-13,10176
2019-03-13,548
2019-03-13,697
2019-03-13,508
2019-03-13,1739
2019-03-13,346
2019-03-13,537
2019-03-13,384
2019-03-13,316
2019-03-13,1676
2019-03-13,419
2019-03-13,2191
2019-03-13,1151
2019-03-13,471
2019-03-13,697
2019-03-13,2139
2019-03-12,1517
2019-03-12,830
2019-03-12,2001
2019-03-12,1626
2019-03-12,8962
2019-03-12,749
2019-03-12,964
2019-03-12,1186
2019-03-12,2306
2019-03-12,2477
2019-03-12,1433
2019-03-12,1791
2019-03-11,1318
2019-03-11,1449
2019-03-11,593
2019-03-11,1558
2019-03-11,1053
2019-03-11,622
2019-03-11,11099
2019-03-11,692
2019-03-11,9137
2019-03-11,2183
2019-03-11,1465
2019-03-11,2605
2019-03-11,875
2019-03-11,401
2019-03-11,319
2019-03-11,842
2019-03-11,933
2019-03-08,2841
2019-03-08,13755
2019-03-08,2735
2019-03-08,1529
2019-03-08,719
2019-03-08,1796
2019-03-08,1241
2019-03-08,1025
2019-03-08,580
2019-03-08,1275
2019-03-08,8081
2019-03-08,415
2019-03-08,225
2019-03-08,2374
2019-03-08,261
2019-03-08,399
2019-03-08,614
2019-03-08,3083
2019-03-07,286
2019-03-07,1137
2019-03-07,927
2019-03-07,1075
2019-03-07,974
2019-03-07,357
2019-03-07,239
2019-03-07,3458
2019-03-07,2582
2019-03-07,2141
2019-03-07,145
2019-03-07,2246
2019-03-07,2247
2019-03-07,361
2019-03-07,1012
2019-03-07,345
2019-03-07,13449
2019-03-07,557
2019-03-07,412
2019-03-07,292
2019-03-07,457
2019-03-06,405
2019-03-06,5626
2019-03-06,518
2019-03-06,1134
2019-03-06,1149
2019-03-06,1162
2019-03-06,12031
2019-03-06,12988
2019-03-06,1676
2019-03-06,681
2019-03-06,5350
2019-03-06,11569
2019-03-06,279
2019-03-06,469
2019-03-06,1633
2019-03-05,642
2019-03-05,487
2019-03-05,424
2019-03-05,703
2019-03-05,762
2019-03-05,304
2019-03-05,999
2019-03-05,1072
2019-03-05,851
2019-03-05,377
2019-03-05,10475
2019-03-05,402
2019-03-05,796
2019-03-05,1573
2019-03-05,1231
2019-03-05,1175
2019-03-05,333
2019-03-05,1328
2019-03-05,779
2019-03-05,1475
2019-03-05,267
2019-03-05,11536
2019-03-05,1159
2019-03-04,2057
2019-03-04,1128
2019-03-04,469
2019-03-04,1739
2019-03-04,323
2019-03-04,800
2019-03-04,381
2019-03-04,505
2019-03-04,11918
2019-03-04,1055
2019-03-04,1134
2019-03-04,13097
2019-02-28,16348
2019-02-28,18778
2019-02-28,695
2019-02-28,1153
2019-02-28,729
2019-02-28,965
2019-02-28,468
2019-02-28,1344
2019-02-28,13078
2019-02-28,573
2019-02-28,671
2019-02-28,1873
2019-02-28,1680
2019-02-28,398
2019-02-28,3533
2019-02-28,4618
2019-02-28,3555
2019-02-28,903
2019-02-28,132
2019-02-28,910
2019-02-28,14385
2019-02-28,1524
2019-02-28,991
2019-02-28,661
2019-02-28,355
2019-02-28,431
2019-02-28,373
2019-02-28,297
2019-02-28,376
2019-02-27,306
2019-02-27,590
2019-02-27,1817
2019-02-27,874
2019-02-27,983
2019-02-27,521
2019-02-27,626
2019-02-27,514
2019-02-27,483
2019-02-27,579
2019-02-27,258
2019-02-27,905
2019-02-27,14840
2019-02-27,566
2019-02-27,1599
2019-02-27,328
2019-02-27,285
2019-02-27,245
2019-02-27,599
2019-02-27,497
2019-02-26,4406
2019-02-26,5537
2019-02-26,1643
2019-02-26,12112
2019-02-26,545
2019-02-26,15989
2019-02-26,1009
2019-02-25,13243
2019-02-25,418
2019-02-25,1105
2019-02-25,634
2019-02-25,722
2019-02-25,356
2019-02-25,388
2019-02-25,3524
2019-02-25,405
2019-02-25,815
2019-02-25,478
2019-02-25,274
2019-02-25,1473
2019-02-25,13492
2019-02-25,956
2019-02-25,688
2019-02-25,238
2019-02-25,529
2019-02-25,550
2019-02-25,334
2019-02-25,727
2019-02-25,167
2019-02-25,106
2019-02-25,218
2019-02-25,268
2019-02-25,258
2019-02-25,268
2019-02-25,467
2019-02-25,316
2019-02-25,156
2019-02-25,504
2019-02-25,1192
2019-02-25,1047
2019-02-25,265
2019-02-25,208
2019-02-25,588
2019-02-22,771
2019-02-22,1183
2019-02-22,1288
2019-02-22,4201
2019-02-22,2293
2019-02-22,907
2019-02-22,513
2019-02-22,810
2019-02-22,1669
2019-02-22,1329
2019-02-22,702
2019-02-22,824
2019-02-22,245
2019-02-22,656
2019-02-22,1104
2019-02-22,927
2019-02-22,334
2019-02-22,522
2019-02-22,391
2019-02-22,697
2019-02-22,3646
2019-02-22,1755
2019-02-22,484
2019-02-21,379
2019-02-21,1709
2019-02-21,607
2019-02-21,203
2019-02-21,1260
2019-02-21,228
2019-02-21,392
2019-02-21,1095
2019-02-21,691
2019-02-21,590
2019-02-21,605
2019-02-21,494
2019-02-21,1154
2019-02-21,1352
2019-02-21,642
2019-02-21,776
2019-02-20,555
2019-02-20,591
2019-02-20,1353
2019-02-20,269
2019-02-20,831
2019-02-20,1371
2019-02-20,680
2019-02-20,514
2019-02-20,490
2019-02-20,15753
2019-02-20,1597
2019-02-20,2152
2019-02-20,13828
2019-02-20,478
2019-02-20,415
2019-02-20,1098
2019-02-20,968
2019-02-20,618
2019-02-19,881
2019-02-19,518
2019-02-19,345
2019-02-19,334
2019-02-19,297
2019-02-19,734
2019-02-19,542
2019-02-19,1505
2019-02-19,704
2019-02-19,957
2019-02-19,14079
2019-02-19,421
2019-02-19,1057
2019-02-19,1068
2019-02-19,554
2019-02-19,558
2019-02-19,14913
2019-02-19,1363
2019-02-19,552
2019-02-19,1428
2019-02-19,338
2019-02-18,13571
2019-02-18,285
2019-02-18,333
2019-02-18,485
2019-02-18,1439
2019-02-18,572
2019-02-18,354
2019-02-18,362
2019-02-18,723
2019-02-18,483
2019-02-18,14607
2019-02-18,975
2019-02-18,1620
2019-02-18,1867
2019-02-15,1048
2019-02-15,1974
2019-02-15,18994
2019-02-15,845
2019-02-15,552
2019-02-15,733
2019-02-15,589
2019-02-15,775
2019-02-15,369
2019-02-15,539
2019-02-15,793
2019-02-15,4273
2019-02-15,6139
2019-02-15,1939
2019-02-15,1693
2019-02-15,2104
2019-02-15,1087
2019-02-15,993
2019-02-15,942
2019-02-15,1986
2019-02-15,16241
2019-02-14,993
2019-02-14,457
2019-02-14,356
2019-02-14,1202
2019-02-14,1235
2019-02-14,1784
2019-02-14,910
2019-02-14,592
2019-02-14,1095
2019-02-14,1212
2019-02-14,5308
2019-02-14,1771
2019-02-14,587
2019-02-14,921
2019-02-14,529
2019-02-14,407
2019-02-14,544
2019-02-14,829
2019-02-14,644
2019-02-14,392
2019-02-14,1429
2019-02-14,652
2019-02-14,718
2019-02-14,776
2019-02-14,997
2019-02-14,900
2019-02-14,700
2019-02-14,333
2019-02-14,348
2019-02-14,379
2019-02-14,1223
2019-02-14,463
2019-02-14,477
2019-02-14,943
2019-02-14,233
2019-02-13,599
2019-02-13,1392
2019-02-13,651
2019-02-13,485
2019-02-13,1149
2019-02-13,422
2019-02-13,1657
2019-02-13,1681
2019-02-13,1361
2019-02-13,1036
2019-02-13,515
2019-02-13,566
2019-02-13,865
2019-02-13,1259
2019-02-13,2220
2019-02-13,811
2019-02-12,375
2019-02-12,1107
2019-02-12,885
2019-02-12,1586
2019-02-12,384
2019-02-12,1227
2019-02-12,281
2019-02-12,2129
2019-02-12,16247
2019-02-12,497
2019-02-12,3791
2019-02-12,411
2019-02-12,2559
2019-02-11,15538
2019-02-11,607
2019-02-11,1138
2019-02-11,491
2019-02-11,222
2019-02-11,1069
2019-02-11,503
2019-02-11,402
2019-02-11,16526
2019-02-11,1262
2019-02-11,253
2019-02-11,246
2019-02-11,327
2019-02-11,1281
2019-02-11,857
2019-02-11,1787
2019-02-11,1924
2019-02-11,676
2019-02-11,757
2019-02-11,490
2019-02-11,586
2019-02-11,330
2019-02-11,376
2019-02-08,2231
2019-02-08,1062
2019-02-08,3444
2019-02-08,2959
2019-02-08,1399
2019-02-08,1343
2019-02-08,1436
2019-02-08,445
2019-02-08,1807
2019-02-08,1598
2019-02-08,1799
2019-02-08,18517
2019-02-08,748
2019-02-08,1314
2019-02-07,699
2019-02-07,493
2019-02-07,558
2019-02-07,1033
2019-02-07,983
2019-02-07,504
2019-02-07,256
2019-02-07,275
2019-02-07,1540
2019-02-07,379
2019-02-07,1412
2019-02-07,781
2019-02-07,567
2019-02-07,580
2019-02-07,1470
2019-02-07,699
2019-02-07,2786
2019-02-07,730
2019-02-07,782
2019-02-07,452
2019-02-07,556
2019-02-07,959
2019-02-07,182
2019-02-07,27390
2019-02-07,19631
2019-02-07,515
2019-02-07,347
2019-02-07,366
2019-02-07,1375
2019-02-07,293
2019-02-07,367
2019-02-07,422
2019-02-07,4999
2019-02-07,14594
2019-02-07,1941
2019-02-07,311
2019-02-07,3296
2019-02-07,1969
2019-02-07,816
2019-02-07,472
2019-02-01,666
2019-02-01,938
2019-02-01,2240
2019-02-01,958
2019-02-01,838
2019-02-01,1403
2019-02-01,847
2019-02-01,484
2019-02-01,8096
2019-02-01,4410
2019-02-01,20088
2019-02-01,6973
2019-02-01,5118
2019-02-01,2380
2019-02-01,549
2019-02-01,673
2019-02-01,429
2019-02-01,638
2019-02-01,1712
2019-02-01,1477
2019-02-01,586
2019-02-01,2548
2019-02-01,2306
2019-01-31,4585
2019-01-30,1971
2019-01-30,894
2019-01-30,731
2019-01-30,1531
2019-01-30,1177
2019-01-30,654
2019-01-30,2152
2019-01-30,18050
2019-01-30,364
2019-01-30,1045
2019-01-30,527
2019-01-30,1265
2019-01-30,415
2019-01-30,517
2019-01-30,673
2019-01-30,437
2019-01-30,1481
2019-01-30,623
2019-01-29,13468
2019-01-29,1365
2019-01-29,1360
2019-01-29,1278
2019-01-29,724
2019-01-29,374
2019-01-29,1603
2019-01-29,337
2019-01-29,326
2019-01-29,196
2019-01-29,440
2019-01-29,957
2019-01-29,344
2019-01-29,272
2019-01-29,234
2019-01-29,708
2019-01-29,1662
2019-01-29,11819
2019-01-29,1017
2019-01-29,1215
2019-01-29,4083
2019-01-29,1051
2019-01-29,1914
2019-01-29,2065
2019-01-29,1900
2019-01-29,2079
2019-01-29,437
2019-01-29,188
2019-01-29,446
2019-01-29,509
2019-01-29,5416
2019-01-29,483
2019-01-29,702
2019-01-29,717
2019-01-29,548
2019-01-29,586
2019-01-28,848
2019-01-28,1004
2019-01-28,836
2019-01-28,1019
2019-01-28,1326
2019-01-28,971
2019-01-25,1994
2019-01-25,1637
2019-01-25,463
2019-01-25,15310
2019-01-25,798
2019-01-25,1284
2019-01-25,1285
2019-01-25,1427
2019-01-25,1566
2019-01-25,888
2019-01-25,2324
2019-01-25,3965
2019-01-25,3865
2019-01-24,2578
2019-01-24,6961
2019-01-24,3850
2019-01-24,1775
2019-01-24,1638
2019-01-24,1389
2019-01-24,636
2019-01-24,3752
2019-01-24,1325
2019-01-24,983
2019-01-24,1579
2019-01-24,6262
2019-01-24,597
2019-01-24,3720
2019-01-24,298
2019-01-24,661
2019-01-24,372
2019-01-24,1446
2019-01-24,435
2019-01-24,248
2019-01-24,536
2019-01-24,930
2019-01-24,281
2019-01-24,412
2019-01-24,349
2019-01-24,416
2019-01-24,5194
2019-01-24,415
2019-01-24,821
2019-01-24,2105
2019-01-24,561
2019-01-24,463
2019-01-24,1185
2019-01-24,1928
2019-01-24,2759
2019-01-24,4865
2019-01-24,732
2019-01-24,1461
2019-01-24,1631
2019-01-24,735
2019-01-24,1234
2019-01-24,1395
2019-01-23,2022
2019-01-23,1741
2019-01-23,1695
2019-01-23,1100
2019-01-23,836
2019-01-23,3119
2019-01-23,339
2019-01-23,901
2019-01-23,291
2019-01-23,769
2019-01-23,382
2019-01-23,388
2019-01-23,15037
2019-01-23,709
2019-01-23,635
2019-01-23,368
2019-01-23,600
2019-01-23,3301
2019-01-23,1401
2019-01-23,1931
2019-01-22,3416
2019-01-22,2131
2019-01-22,20476
2019-01-22,1445
2019-01-22,6833
2019-01-22,554
2019-01-22,1769
2019-01-22,354
2019-01-22,754
2019-01-22,542
2019-01-22,15010
2019-01-22,501
2019-01-22,680
2019-01-22,305
2019-01-22,987
2019-01-22,565
2019-01-22,276
2019-01-22,478
2019-01-22,1607
2019-01-22,421
2019-01-22,562
2019-01-22,732
2019-01-22,1918
2019-01-22,736
2019-01-22,1339
2019-01-22,1880
2019-01-22,372
2019-01-22,772
2019-01-22,694
2019-01-22,437
2019-01-22,212
2019-01-22,462
2019-01-22,549
2019-01-22,1440
2019-01-22,414
2019-01-22,556
2019-01-22,239
2019-01-22,811
2019-01-22,239
2019-01-22,500
2019-01-22,457
2019-01-22,243
2019-01-22,174
2019-01-22,10598
2019-01-22,1362
2019-01-22,704
2019-01-22,260
2019-01-22,675
2019-01-22,689
2019-01-22,253
2019-01-21,947
2019-01-21,775
2019-01-21,758
2019-01-21,2496
2019-01-21,715
2019-01-21,1018
2019-01-21,2169
2019-01-21,759
2019-01-21,350
2019-01-21,325
2019-01-21,342
2019-01-21,572
2019-01-21,531
2019-01-18,668
2019-01-18,739
2019-01-18,1111
2019-01-18,629
2019-01-18,730
2019-01-18,393
2019-01-18,1309
2019-01-18,673
2019-01-18,364
2019-01-18,468
2019-01-18,691
2019-01-18,323
2019-01-18,660
2019-01-18,874
2019-01-18,440
2019-01-18,599
2019-01-18,348
2019-01-18,584
2019-01-18,429
2019-01-18,1235
2019-01-18,1238
2019-01-18,2759
2019-01-18,868
2019-01-17,11445
2019-01-17,829
2019-01-17,1347
2019-01-17,381
2019-01-17,1057
2019-01-17,747
2019-01-17,720
2019-01-17,12411
2019-01-17,838
2019-01-17,318
2019-01-17,599
2019-01-17,11714
2019-01-16,1172
2019-01-16,559
2019-01-16,620
2019-01-16,933
2019-01-16,10668
2019-01-16,483
2019-01-16,11392
2019-01-16,400
2019-01-16,634
2019-01-16,430
2019-01-16,870
2019-01-16,555
2019-01-16,328
2019-01-15,2454
2019-01-15,487
2019-01-15,1813
2019-01-15,1135
2019-01-15,1236
2019-01-15,5241
2019-01-15,2719
2019-01-15,777
2019-01-15,1069
2019-01-15,664
2019-01-14,900
2019-01-14,810
2019-01-14,883
2019-01-14,751
2019-01-14,363
2019-01-14,1890
2019-01-14,1225
2019-01-14,731
2019-01-14,1136
2019-01-11,711
2019-01-11,458
2019-01-11,1146
2019-01-11,444
2019-01-11,14031
2019-01-11,940
2019-01-10,604
2019-01-10,4986
2019-01-10,3452
2019-01-10,1040
2019-01-10,3521
2019-01-10,516
2019-01-10,429
2019-01-09,532
2019-01-09,2281
2019-01-09,704
2019-01-09,16596
2019-01-09,2467
2019-01-09,882
2019-01-09,1885
2019-01-09,3401
2019-01-09,711
2019-01-09,1118
2019-01-09,796
2019-01-09,1706
2019-01-09,742
2019-01-09,2414
2019-01-09,5584
2019-01-09,1185
2019-01-09,669
2019-01-09,484
2019-01-09,363
2019-01-09,475
2019-01-09,15168
2019-01-09,584
2019-01-09,1619
2019-01-09,863
2019-01-09,956
2019-01-09,25
2019-01-09,1109
2019-01-09,321
2019-01-08,1577
2019-01-08,689
2019-01-08,1216
2019-01-08,1348
2019-01-08,463
2019-01-08,598
2019-01-08,1981
2019-01-08,2066
2019-01-08,1335
2019-01-08,896
2019-01-08,1859
2019-01-08,1666
2019-01-08,976
2019-01-08,2111
2019-01-08,784
2019-01-08,1680
2019-01-08,476
2019-01-08,905
2019-01-08,1078
2019-01-08,535
2019-01-08,801
2019-01-08,2818
2019-01-08,1199
2019-01-08,393
2019-01-08,1723
2019-01-08,598
2019-01-08,612
2019-01-08,412
2019-01-08,2041
2019-01-08,1443
2019-01-08,1599
2019-01-08,2650
2019-01-08,555
2019-01-08,588
2019-01-08,1479
2019-01-08,882
2019-01-08,2056
2019-01-08,622
2019-01-08,242
2019-01-08,563
2019-01-08,1020
2019-01-08,3636
2019-01-08,210
2019-01-08,448
2019-01-08,666
2019-01-08,307
2019-01-08,764
2019-01-08,481
2019-01-08,556
2019-01-08,3868
2019-01-08,2184
2019-01-08,1345
2019-01-08,1619
2019-01-08,20149
2019-01-08,315
2019-01-08,306
2019-01-08,373
2019-01-08,427
2019-01-08,245
2019-01-08,294
2019-01-08,307
2019-01-08,336
2019-01-08,466
2019-01-08,936
2019-01-08,693
2019-01-08,312
2019-01-07,619
2019-01-07,660
2019-01-07,405
2019-01-07,3174
2019-01-07,444
2019-01-07,795
2019-01-07,661
2019-01-07,788
2019-01-07,610
2019-01-07,604
2019-01-07,923
2019-01-07,430
2019-01-07,735
2019-01-07,436
2019-01-07,248
2019-01-07,222
2019-01-07,264
2019-01-07,292
2019-01-07,344
2019-01-07,326
2019-01-07,246
2019-01-07,210
2019-01-07,457
2019-01-07,411
2019-01-07,314
2019-01-07,240
2019-01-07,231
2019-01-07,247
2019-01-07,255
2019-01-07,314
2019-01-07,280
2019-01-07,279
2019-01-07,420
2019-01-07,483
2019-01-07,902
2019-01-07,823
2019-01-07,656
2019-01-07,407
2019-01-07,4255
2019-01-07,629
2019-01-07,1487
2019-01-07,12700
2019-01-07,990
2019-01-07,244
2019-01-07,704
2019-01-07,141
2019-01-07,596
2019-01-07,555
2019-01-07,619
2019-01-07,1727
2019-01-07,1416
2019-01-07,1098
2019-01-07,1782
2019-01-07,838
2019-01-07,1079
2019-01-07,775
2019-01-07,479
2019-01-07,740
2019-01-07,687
2019-01-07,313
2019-01-04,1010
2019-01-04,3070
2019-01-04,720
2019-01-04,655
2019-01-04,2873
2019-01-04,2064
2019-01-04,15639
2019-01-04,13148
2019-01-04,593
2019-01-04,1868
2019-01-04,1231
2019-01-04,596
2019-01-04,762
2019-01-04,15106
2019-01-04,6209
2019-01-04,467
2019-01-04,435
2019-01-04,523
2019-01-04,1418
2019-01-04,647
2019-01-04,446
2019-01-04,691
2019-01-04,386
2019-01-04,887
2019-01-04,327
2019-01-04,261
2019-01-04,508
2019-01-04,281
2019-01-04,1025
2019-01-04,542
2019-01-04,349
2019-01-04,688
2019-01-04,353
2019-01-04,168
2019-01-04,604
2019-01-04,547
2019-01-03,2014
2019-01-03,487
2019-01-03,2092
2019-01-03,3090
2019-01-03,860
2019-01-03,1505
2019-01-03,2084
2019-01-03,3565
2019-01-03,634
2019-01-03,2748
2019-01-03,9726
2019-01-03,4309
2019-01-03,3836
2019-01-02,951
2019-01-02,14716
2019-01-02,616
2019-01-02,856
2019-01-02,1179
2019-01-02,874
2019-01-02,430
2019-01-02,471
2019-01-02,268
2019-01-02,423
2019-01-02,350
2019-01-02,375
2019-01-02,416
2019-01-02,423
2019-01-02,1019
2019-01-02,14070
2019-01-02,1742
2019-01-02,14703
2019-01-02,1301
2019-01-02,3877
2019-01-02,2643
2019-01-02,4004
2019-01-02,1207
2019-01-02,7019
2019-01-02,3806
2018-12-31,1568
2018-12-31,681
2018-12-31,1694
2018-12-31,1913
2018-12-31,398
2018-12-31,794
2018-12-31,509
2018-12-31,472
2018-12-31,834
2018-12-31,1013
2018-12-31,1559
2018-12-31,304
2018-12-31,447
2018-12-31,1490
2018-12-31,417
2018-12-31,353
2018-12-31,592
2018-12-31,446
2018-12-31,333
2018-12-31,608
2018-12-31,2828
2018-12-31,576
2018-12-31,9301
2018-12-28,9624
2018-12-28,4182
2018-12-28,2708
2018-12-28,2255
2018-12-28,2394
2018-12-28,4862
2018-12-28,5922
2018-12-28,1952
2018-12-28,2911
2018-12-28,3079
2018-12-28,4514
2018-12-28,3886
2018-12-28,7467
2018-12-28,2781
2018-12-28,676
2018-12-28,900
2018-12-27,2017
2018-12-27,12474
2018-12-27,15309
2018-12-27,1081
2018-12-27,2322
2018-12-27,829
2018-12-27,716
2018-12-27,195
2018-12-27,735
2018-12-27,675
2018-12-27,1657
2018-12-26,8772
2018-12-26,530
2018-12-26,1525
2018-12-26,394
2018-12-26,1926
2018-12-26,8485
2018-12-26,1744
2018-12-26,8535
2018-12-26,11146
2018-12-26,611
2018-12-26,423
2018-12-24,895
2018-12-24,3172
2018-12-24,1343
2018-12-24,1244
2018-12-24,1607
2018-12-24,388
2018-12-24,905
2018-12-24,1722
2018-12-21,2068
2018-12-21,3953
2018-12-20,1312
2018-12-20,679
2018-12-20,2192
2018-12-19,810
2018-12-19,357
2018-12-19,13060
2018-12-18,17208
2018-12-18,1209
2018-12-18,570
2018-12-18,1457
2018-12-17,13072
2018-12-17,484
2018-12-17,356
2018-12-14,2153
2018-12-14,462
2018-12-14,224
2018-12-14,12135
2018-12-14,511
2018-12-14,687
2018-12-14,266
2018-12-14,417
2018-12-14,834
2018-12-14,692
2018-12-12,700
2018-12-12,1159
2018-12-12,512
2018-12-11,575
2018-12-11,933
2018-12-11,916
2018-12-11,405
2018-12-11,772
2018-12-11,1207
2018-12-10,24613
2018-12-10,11278
2018-12-10,1293
2018-12-10,441
2018-12-10,363
2018-12-10,338
2018-12-10,430
2018-12-10,254
2018-12-07,1119
2018-12-07,12210
2018-12-07,447
2018-12-07,1073
2018-12-07,903
2018-12-06,10505
2018-12-06,668
2018-12-06,1192
2018-12-06,925
2018-12-05,578
2018-12-05,315
2018-12-05,1449
2018-12-05,522
2018-12-04,703
2018-12-04,753
2018-12-04,3514
2018-12-04,594
2018-12-04,1256
2018-12-04,1963
2018-12-04,833
2018-12-03,685
2018-12-03,573
2018-12-03,756
2018-12-03,602
2018-12-03,734
2018-12-03,796
2018-12-03,966
2018-11-30,14080
2018-11-30,17507
2018-11-30,1765
2018-11-29,678
2018-11-29,787
2018-11-29,16003
2018-11-28,1113
2018-11-28,1792
2018-11-28,11918
2018-11-28,1728
2018-11-28,2130
2018-11-28,476
2018-11-26,1092
2018-11-26,14664
2018-11-26,1429
2018-11-26,2002
2018-11-26,975
2018-11-23,894
2018-11-23,2357
2018-11-22,650
2018-11-22,1189
2018-11-22,15136
2018-11-22,662
2018-11-22,588
2018-11-21,1425
2018-11-21,647
2018-11-21,2448
2018-11-21,401
